name,href,price,support,deal_cnt
宝德自强PT620F2台式机电脑飞腾FT-2000/4核/8GB/256GBSSD/4G独显/23.8英寸国产专用,https://item.jd.com/100018242735.html,4700.00,是,9.0
"拍拍	
【二手9成新】电脑主机DELL戴尔双核四核i3i5i7高端办公主机二手电脑二手台式机套C:i3-2100/8G/240G固态【单主机】",https://item.jd.com/69162119207.html,699.00,否,20000.0
酷开创维电脑智享系列办公商用台式机电脑酷睿i5主机（i5-1040016G512G全国联保）,https://item.jd.com/100023271326.html,2599.00,是,20000.0
宏碁(Acer)设计师游戏旗舰办公台式机电脑单主机(i7-1170032G内存512G固态+1TBRTX3060-12G独显)定制,https://item.jd.com/100040672137.html,7399.00,是,200
AOC品牌台式电脑商用办公设计家用网课学习游戏主机酷睿高清屏幕整机全套12代高频G6900/16G/512G固态单主机,https://item.jd.com/48906959284.html,2399.00,否,5000
欧雄酷睿i7/RTX3060组装台式电脑游戏水冷主机全套台式机高配英雄联盟吃鸡整机全套DIY组装机套餐六【游戏发烧】,https://item.jd.com/10025900249219.html,6399.00,否,2000
和谐号【12代i512400F/RTX306012G/32GD4/512G固态】电竞光追游戏独显直播吃鸡永劫无间台式电脑主机,https://item.jd.com/100029086761.html,4899.00,是,1000
"拍拍	
华硕i7/i910850K/RTX2080/3060游戏直播吃鸡设计剪辑组装电脑主机二手台式机四：酷睿i7GTX1060畅玩吃鸡送32曲面整机全套99成新",https://item.jd.com/10054261693676.html,2499.00,否,500
武极武神12代i512490F/华硕RTX3060电竞游戏台式组装电脑主机整机DIY组装机配置二：i512490F+RTX2060单主机,https://item.jd.com/10043826088570.html,6099.00,否,10000.0
天虹酷睿i5-10500Mini迷你主机四核商用办公家用小主机台式微型电脑云终端无纸化网课DIY【套餐一】四核A8/4G/128G/内置WiFi,https://item.jd.com/51731884936.html,599.00,否,5000
AOC品牌台式电脑商用办公设计家用网课学习游戏主机酷睿高清屏幕整机全套12代高频G6900/8G/256G固态单主机,https://item.jd.com/48906959281.html,2099.00,否,5000
亚当贝尔英特尔酷睿i7/独显/16G家用办公电竞游戏吃鸡设计师炒股组装台式电脑主机整机全套单主机配置一：酷睿i5/8G/512G固态硬盘,https://item.jd.com/10028224970389.html,1280.00,否,20000.0
亚当贝尔i5升I7级八核/8G/256G商务办公家用炒股游戏台式电脑主机全套整机全套主机+27英寸电竞显示器高端八核/8G/256G,https://item.jd.com/71734250629.html,1799.00,否,200
【预售】京天华盛黑武士i512400F/RTX306012G/Ti游戏台式组装电脑主机DIY配置四：i512400F/RTX3060Ti,https://item.jd.com/10063308869210.html,6398.00,否,200
联想（Lenovo）天逸510S7.4升小机箱个人商务家用台式机电脑12代酷睿i3-121008G内存1T机械单主机,https://item.jd.com/10029601010602.html,2739.00,是,5000
航向者intel酷睿i7升十核/RTX2060S/1660S游戏吃鸡台式电脑主机DIY全套组装机套餐二i9级十核丨16G丨10708G独显,https://item.jd.com/10036877527557.html,1899.00,否,1000
亚当贝尔英特尔酷睿i7/16G内存/512G固态硬盘商务办公设计家用娱乐组装DIY台式电脑主机单主机+27英寸显示器酷睿i7/16G/512G,https://item.jd.com/10048548405325.html,2399.00,否,200
航向者intel四核/六核/八核企业商用多屏炒股办公家用游戏台式电脑主机DIY组装机整机全套,https://item.jd.com/10150086134.html,569.00,否,5000
"爱心东东	
狄派酷睿i9升十核/16G内存/1660S独显/台式机电脑主机整机全套组装家用电竞企业办公电脑电脑主机配置一:十核丨16G丨GTX1060独显",https://item.jd.com/10061289974032.html,2298.00,否,5000
邪手鬼灭i713700KF/3070/Ti/DDR5内存水冷游戏台式电脑主机DIY组装机配置一12700KF+七彩虹3070+16G内存,https://item.jd.com/10043921747257.html,8988.00,否,500
紫客酷睿/独立显卡上网课LOL/CF直播主播家用模拟器多开办公组装吃鸡游戏台式电脑主机全套【游戏多开】i9级十核-升10605G+27曲屏,https://item.jd.com/65261474047.html,3299.00,否,10000.0
方正（Founder）商用办公台式机电脑家用网课电脑单主机(英特尔N59058G内存256GSSD）,https://item.jd.com/100044322693.html,1399.00,是,10.0
联想(Lenovo)台式机电脑主机扬天M590(锐龙5-5600G8G512GWiFiOffice)21.45英寸整机,https://item.jd.com/100013934511.html,2999.00,是,20000.0
宏碁(Acer)商用办公mini台式机电脑家用网课小主机(i5-114008G256GSSD+1TB集显WiFi定制)单主机,https://item.jd.com/100034436363.html,2749.00,是,200
11代酷睿i7八核RTX3060吃鸡LOL直播剪辑商用办公家用游戏电脑台式机主机整机组装机主机+24英寸高清显示器全套送键鼠【推荐】11代i7/16g/512g/1650电竞,https://item.jd.com/10065841040951.html,4596.00,否,22.0
华硕（ASUS）DIY整机12代i512490F/RTX3060游戏台式主机设计渲染组装电脑全套配置一(12490F+3060)单主机,https://item.jd.com/10059530351528.html,5899.00,否,200
机械师（MACHENIKE）未来战舰III代水冷游戏台式机电脑电竞主机（i7-11700K16G512GSSD显卡加装750W金牌）,https://item.jd.com/100029163091.html,4499.90,是,5000
华硕（ASUS）华硕i512400企业家用办公集显主机游戏办公台式电脑主机设计师电脑DIY组装机默认配置十二代i5/8G+256G,https://item.jd.com/10034519815472.html,2599.00,否,200
"京品电脑	
联想(Lenovo)天逸510S个人商务台式机电脑整机(12代i5-12400 8G1Twifiwin11)21.45英寸",https://item.jd.com/100031259078.html,3899.00,是,100000.0
戴尔（DELL）成就3910新品12代i3/i5商用办公台式电脑家用游戏设计商务台式机主机全套单主机（含键鼠套装）I3-121008G1T+128G集显定制,https://item.jd.com/10047190274014.html,2999.00,否,20000.0
技嘉（GIGABYTE）i512490F/RTX3060/3060Ti永劫无间台式组装电脑主机配置二【i512490F+RTX2060S】组装电脑,https://item.jd.com/10053520196841.html,4699.00,否,100
品纯（PINCHUN）英特尔十核32G内存/台式机电脑主机整机全套组装家用游戏办公水冷电竞主机配置一：八核强芯+16G/256G/办公网游,https://item.jd.com/10048722950461.html,2399.00,否,20000.0
铭能XS2180设计师商用办公游戏台式电脑主机(12代i712700F/RTX2060S8G/32GD4/512G固态)电竞吃鸡光追独显,https://item.jd.com/100041945697.html,4899.00,是,5000
联想（Lenovo）M3900q迷你主机个人办公家用学习台式机电脑整机定制版AMD单主机无显示器速龙A-3050U8G256GSSD集显,https://item.jd.com/10026743060170.html,2199.00,否,10000.0
"拍拍	
外星人AlienwareAuroraR10R11R12R13R14官翻二手电脑台式机i9-11900K1282T+2T3090【官翻机-准新】单主机两年官方上门保修",https://item.jd.com/26161097253.html,21499.00,否,200
华为(HUAWEI)擎云W515政府教育商务信创台式机(麒麟9908GB256GB+1T)wifi定制,https://item.jd.com/100048173011.html,5600.00,是,0.0
邪手高达i510400F升12490F/2060/3060游戏台式电脑主机DIY组装机升级版i510400F+RTX2060单主机,https://item.jd.com/10044587956384.html,4488.00,否,1000
惠普（HP）TP01商务白色台式机电脑主机网课办公商用i5-1240016G256G+1T定制,https://item.jd.com/10047373628804.html,3699.00,否,500
联想（Lenovo）GeekPro2022设计师制图游戏办公台式电脑主机16G大内存锐龙R5RTX3060LHR-12G单主机,https://item.jd.com/10037689397669.html,5058.00,是,2000
宁美-魂-Z时代I512400F/RTX3050/16G内存/500G固态/华硕主板永劫无间游戏主机/DIY组装电脑/台式电脑主机,https://item.jd.com/100032719094.html,5099.00,是,10000.0
联想（Lenovo）拯救者刃7000P制图设计游戏台式电脑主机（标配R7-580032G1T独显16GRX6800XTWin11）,https://item.jd.com/100045572341.html,12099.00,是,0.0
戴尔（DELL）3710商用办公台式机电脑I5-12400/32G/1T+256G固态/独显4G/单主机/定制,https://item.jd.com/100035034537.html,4599.00,是,100
雷索i510400F/12400F/RTX3070/1660S游戏台式电脑主机DIY组装整机全套套五i512400F丨16G丨1660S6G,https://item.jd.com/10028261793403.html,2899.00,否,5000
Leno国行【英特尔酷睿i7级+4G独显】mini迷你电脑主机台式机商用办公游戏电竞装单主机整机全套大魔方《i5酷睿八代4G独显16G+256G》套餐一《单机标配》,https://item.jd.com/10051479866701.html,3198.00,否,100
鑫锐i712700/i9/RTX3060/70吃鸡游戏电竞直播水冷台式DIY组装电脑主机全套套餐一12700F-3060Ti丨16G丨27寸,https://item.jd.com/11383450672.html,6699.00,否,20000.0
机械师未来战舰III代游戏台式机电竞设计高配渲染电脑主机12代处理器大功率电源现货速发核显过渡12代i5+16G+512G+600W,https://item.jd.com/10054982911992.html,3799.00,否,100
宏碁(Acer)商用办公台式机电脑家用网课电脑单主机(英特尔G59058G内存256GSSD集显定制)含商务键鼠,https://item.jd.com/100038887064.html,1699.00,是,200
戴尔DELL灵越3910家用办公电脑商务台式机电脑主机(12代i5-1240016G512GSSD)23.8英寸整机,https://item.jd.com/100031499692.html,4899.00,是,20000.0
武极武神12代i512490F/华硕RTX3060电竞游戏台式组装电脑主机整机DIY组装机配置一：i512490F+GTX1660S单主机,https://item.jd.com/10057356709774.html,4529.00,否,10000.0
惠普HP暗影精灵8台式电脑游戏台式机主机设计师电脑12代i5-12400ArcA3806G独显16G256GSSD+1T,https://item.jd.com/100036908839.html,4999.00,是,50000.0
联想（Lenovo）GeekPro2022设计师家用办公学习台式机电脑主机酷睿i5-12400F单主机无显示器定制版16G512G固态RX550-4G独显,https://item.jd.com/29237041963.html,5199.00,否,2000
"京品电脑	
惠普(HP)战99商用办公台式电脑主机(AMD锐龙5-5600G16G512GSSDOffice注册五年上门)23.8英寸显示器",https://item.jd.com/100021039454.html,3998.00,是,10000.0
"拍拍	
戴尔台式电脑主机i7/i5/i3独显游戏家用网课商务办公设计全套二手台式机六：i7/16G/740G双盘（高级强悍送24寸主机+显示器9成新",https://item.jd.com/10042284943493.html,1799.00,否,1000
机械师（MACHENIKE）台式机i512400F/3060电竞游戏设计台式电脑主机DIY整机配置一准系统i512400/16G/512G单主机,https://item.jd.com/10056068707663.html,3699.00,否,500
京天华盛逐梦者英特尔12代酷睿i512400F游戏台式机组装电脑DIY主机配置二：i512400F/RTX3060Ti,https://item.jd.com/10041580245533.html,5999.00,否,5000
华硕（ASUS）i512400F/i7RTX3060/Ti/3050/组装电脑台式游戏主机整机16G(8G*2)+256G升级版:i512400F/RTX3060,https://item.jd.com/10044914704688.html,5789.00,否,500
华硕（ASUS）i512400FGTX1050Ti/RTX3050组装电脑台式主机游戏机配置一：12400/核显/8G/128G,https://item.jd.com/10029784388944.html,2389.00,否,200
宏碁(Acer)商用办公台式机电脑家用网课电脑单主机(i5-1240016G256GSSD+1T4G独显定制)含商务键鼠,https://item.jd.com/100028137851.html,3599.00,是,2000
"京品电脑	
惠普(HP)战99商用办公台式电脑主机(AMD锐龙5-5600G8G1TOffice注册五年上门)",https://item.jd.com/100021684048.html,2799.99,是,1000
"线下同款	
华为（HUAWEI）台式电脑MateStationS7nm锐龙企业商用办公家用网课多设备协同单主机丨AMDR54600G/8G/512G官方标配",https://item.jd.com/10037067520819.html,3299.00,否,1000
宁美国度魂吃鸡游戏台式机电脑主机（i510400FGTX16308G512G固态）,https://item.jd.com/100021896408.html,3199.00,是,2000
华硕（ASUS）i512400F/1660游戏组装电脑吃鸡电竞台式机DIY水冷ROG灯主机整机配置一【i5/16G/1050Ti/ROG灯板套】,https://item.jd.com/65339439573.html,3779.00,否,500
华为台式电脑主机MateStationS商用办公电脑(I5-1040016G256G+1TWin11H)指纹键盘,https://item.jd.com/100037848201.html,3999.00,是,200
七彩虹（Colorful）iGameM380设计师游戏台式电脑主机（十一代i5-1140016G500GnvmeGTX16504G）,https://item.jd.com/100029553330.html,4299.00,是,5000
联想（Lenovo）来酷个人商务办公台式机电脑8升主机赛扬N50958G256G固态23英寸,https://item.jd.com/60326162392.html,1999.00,是,10000.0
酷开（coocaa）创维电脑迷你主机商用办公家用小主机台式机mini电脑11代N5095【迷你主机】四核N50958G256G固态【支持多屏显示壁挂WIFI蓝牙】,https://item.jd.com/10060819889645.html,999.00,否,1000
阿玛塔酷睿i7/12400F/2060S8G高配独显游戏吃鸡组装电脑主机全套台式组装机DIY整机配置二i7十代/20606G/512G主机,https://item.jd.com/43520124636.html,3568.00,否,20000.0
"拍拍	
Applemacmini二手苹果主机办公设计台式机商用电脑家用迷你小主机另有苹果垃圾桶95新MD388i7-16G-512G固态",https://item.jd.com/10021353081001.html,2420.00,否,200
攀升探险家12代i512400F/RTX3050/华硕B660/500GNVMe/16G设计师电竞游戏台式电脑主机全套整机DIY组装机UPC,https://item.jd.com/100032661520.html,5499.00,是,5000
宏碁（acer）酷睿12代i7-12700台式电脑办公商用游戏绘图设计整机家用电脑主机全套单主机电脑【旗舰版】12核I7-12700+32G+1T固态,https://item.jd.com/10055354360737.html,5588.00,否,2000
雷神(ThundeRobot)GeekBox设计师游戏台式电脑电竞主机(12代i5-1240016GGTX1660Ti512GSSD三年上门),https://item.jd.com/100038199068.html,4998.00,是,10000.0
联想(Lenovo)小新一体台式机电脑23.8英寸(R55500U8G512GSSD摄像头win11)白,https://item.jd.com/100035902722.html,3499.00,是,20000.0
"拍拍	
DELL/戴尔3020二手电脑台式机小主机四核电脑i3i5i7主机办公家用学习主机配置2：i3-2100/4G/128G固态/9成新",https://item.jd.com/69323521939.html,628.00,否,2000
七彩虹（Colorful）I512400F/3060/ti3070游戏台式DIY组装电脑主机1650+12400F+256G+8G入门吃鸡,https://item.jd.com/10033636858843.html,3699.00,否,500
联想（Lenovo）拯救者刃7000K吃鸡电竞游戏设计家用台式机电脑主机12代I5-12400F定制16G512G固态RX550-4G主机+23.0英寸显示器,https://item.jd.com/29699752611.html,6699.00,否,2000
逆世界酷睿i512400F/RTX3060Ti8G独显台式电脑主机吃鸡游戏直播办公家用整机全套套餐一10400F+B560+RX5808G显卡,https://item.jd.com/10293516338.html,2199.00,否,50000.0
亚当贝尔酷睿i7/i9级十核/电竞独显/台式机电脑主机家用游戏办公组装电脑整机全套单主机配置五：酷睿i7/16G/1050Ti/512G,https://item.jd.com/10024832322306.html,1699.00,否,20000.0
华硕（ASUS）i512400F/RTX3060/TI独显游戏台式电脑主机DIY组装机配置三（i512400F+RTX3060Ti）,https://item.jd.com/10059141956221.html,5899.00,否,200
宏碁(Acer)暗影骑士·崭N9A游戏电脑主机(12代i5RTX306016G内存512G固态侧透一体式水冷散热),https://item.jd.com/100022309135.html,6499.00,是,5000
飞利浦S927英寸旋转升降台式一体机电脑家用办公收银主机(Intel酷睿i516G512GSSDWiFi3年上门)白色,https://item.jd.com/100025929391.html,3599.00,是,10000.0
外星人ALIENWARER13水冷电竞游戏高端台式机第12代i732G512GB+2TRTX3070办公台式机9776W,https://item.jd.com/100027987448.html,23969.00,是,500
华硕（ASUS）PN41商用办公教育Mini迷你主机台式机准系统微型电脑Intel四核N6005（有声卡无内存硬盘WIFI）,https://item.jd.com/10052485271098.html,1399.00,是,100
戴尔(DELL)OptiPlex7000MFF12代i7办公迷你台式电脑单主机i7-12700T/16G/1T固态/集显内置蓝牙+WIFI定制,https://item.jd.com/100015384097.html,5699.00,是,17.0
武极HERO-蓝戟游戏组装电脑i510400F台式机主机整机DG可选全套十代i5GTX165016G500G,https://item.jd.com/10052079088297.html,3499.00,是,5000
雷索海景房i512400F/RTX2060/3070电竞吃鸡游戏台式电脑整机全套主机DIY组装机套三：i512400F丨16G丨20708G,https://item.jd.com/19865672705.html,3569.00,否,20000.0
宏碁(Acer)暗影骑士·崭N98游戏主机台式电脑(12代i7-12700RTX3060Ti16G内存512G固态侧透240水冷散热),https://item.jd.com/100038594662.html,8799.00,是,5000
戴尔（DELL）成就3890台式机电脑主机办公游戏商用家用直播迷你全套整机酷睿6核i5-11400单主机(无显示器)11代i516G1T256G核显定制,https://item.jd.com/72003318885.html,3699.00,否,2000
惠浦（HPC）32英寸75Hz广视角显示器直面微边框电竞游戏家用办公高清监控液晶台式电脑屏幕,https://item.jd.com/100027272468.html,849.00,是,10000.0
联想（Lenovo）台式机英特尔新品12代酷睿i5-12400个人商务游戏办公台式机企业电脑整机单主机12代i5-124008G1T+256G,https://item.jd.com/10062916665232.html,4099.00,是,27.0
攀升（IPASON）战神PRO酷睿i712700F/3060/3070游戏设计台式电脑主机整机【配置一】12代酷睿i7|RTX3060,https://item.jd.com/10021736108609.html,7199.00,否,2000
联想开天M630Z国产台式机兆芯EZX-EU6780A/8GB/256GBSSD/1G独显/DVDRW,https://item.jd.com/100025137375.html,4500.00,是,14.0
神舟(HASEE)战神K55十二代专业设计师游戏台式电脑主机（i5-1240016G512GSSDRTX30508G独显WIN11）,https://item.jd.com/100036908875.html,5399.00,是,5000
戴尔dell成就3710办公电脑商用台式机小机箱电脑主机(i5-1240064G512G2G独显WiFi单主机定制K,https://item.jd.com/100030075789.html,5399.00,是,8.0
AOC荣光912迷你商用办公台式机家用电脑主机（11代4核N50958G256GSSDWiFi商务键鼠3年上门）,https://item.jd.com/100024847576.html,1199.00,是,10000.0
名龙堂（MLOONG）奥卡龙i712700F/3060Ti升3070台式组装电脑游戏直播主机豪华版I712700F/3070,https://item.jd.com/10058921460489.html,9988.00,否,500
铭能XS2180商用办公设计电竞吃鸡游戏台式电脑主机(12代i712700F/RTX306012G/32GD4/512G固态)27英寸,https://item.jd.com/100041945689.html,6548.00,是,5000
清华同方国货精品精锐M780商用办公台式电脑整机(12代i3-121008G512GSSD三年上门内置WIFI）21.5英寸,https://item.jd.com/100037913792.html,2979.00,是,5000
华硕(ASUS)PN40商用办公家用Mini迷你主机台式机微型准系统电脑(Intel四核J4125不含内存/硬盘/WiFi),https://item.jd.com/100012979725.html,1299.00,是,20000.0
戴尔（DELL）成就3681办公商用家用台式机电脑酷睿迷你小主机整机全套3710同款单主机(含键盘鼠标)i58G256G+1T集显定制,https://item.jd.com/10047099238159.html,3399.00,否,50000.0
AMD锐龙R55600G新品主机企业家用办公游戏台式电脑主机设计师电脑DIY组装机默认配置/5600G/8G/256G/VEGA核显,https://item.jd.com/10044418399179.html,1699.00,否,100
戴尔（DELL）成就3881/3890办公电脑商用台式机电脑学习财务炒股迷你主机整机全套英特尔主机+21.5英寸显示器G64058G256G固态核显定制,https://item.jd.com/63165885729.html,3099.00,否,5000
机械师（MACHENIKE）创物者S办公商用家用台式机小机箱电脑主机整机（i3-121008G512GSSD键鼠+21.5英寸）,https://item.jd.com/100022046443.html,2799.99,是,200
零刻SER5R5-5600H锐龙6核高性能超静音商务办公迷你主机16G/500G,https://item.jd.com/10063411447702.html,2088.00,否,500
武极商智AMD版商务办公组装电脑游戏设计企业家用网课台式机整机主机可选全套【3年上门】六核R5-5600G16G480G游戏核显,https://item.jd.com/10036649705253.html,2355.00,是,500
苍影i9十核RTX2060\/16G\M2固态游戏办公直播家用台式组装电脑主机吃鸡电脑台式整机全套单主机套餐二,https://item.jd.com/10033201781815.html,898.00,否,2000
宏碁(Acer)台式电脑办公商用迷你主机家用整机全套(12代i5-1240016G512G固态)商祺X4270680C23.8英寸,https://item.jd.com/100034296780.html,3968.00,是,2000
攀升探险家12代i512400F/RTX3060/华硕B660/500GNVMe/16G设计师电竞游戏台式电脑主机全套整机DIY组装机UPC,https://item.jd.com/100038134984.html,6199.00,是,5000
"拍拍	
戴尔台式电脑主机i7/i5/i3独显游戏家用网课商务办公设计全套二手台式机八：i7/16G/设计独显（设计力荐送24寸主机+显示器9成新",https://item.jd.com/10042284943495.html,2199.00,否,1000
惠普（HP）战99设计师办公台式机商用电脑主机单主机15L机箱【定制】i5-1250016G512G固态,https://item.jd.com/10061204620415.html,3599.00,否,20.0
联想（Lenovo)开天M530Z商务办公台式机21.5英寸3A40008G/256UOS,https://item.jd.com/100045534257.html,4500.00,是,0.0
联想（Lenovo）台式机M455酷睿i7-12700处理器商用游戏设计办公2G独显台式电脑单主机定制I7-1270016G1T+256G独显,https://item.jd.com/10059251586181.html,6199.00,是,52.0
武极星冠2电竞游戏组装电脑i512400F直播设计台式机主机整机可选全套十二代i512400F+GTX1660S店长推荐,https://item.jd.com/10042955847725.html,4799.00,是,1000
"京品电脑	
武极影刃i510400F/12400F/GT1030电竞游戏办公台式电脑主机整机DIY组装机",https://item.jd.com/1538345429.html,2599.00,否,20000.0
华硕（ASUS）DIY整机【未来者】12代i7-12700F台式电脑电竞设计家用直播吃鸡游戏主机配置三i712700F+RTX3060+16G主机,https://item.jd.com/10054022557617.html,7399.00,否,1000
清华同方(THTF)超扬A9500商用办公台式电脑主机(12代i7-1270016G256G+1T五年上门内置WIFI),https://item.jd.com/100022309841.html,4787.00,是,200
戴尔（DELL）3710酷睿12代商用办公工业台式机电脑（I3-12100/16G/1T+256G固态/单主机）定制,https://item.jd.com/100042759911.html,3199.00,是,100
宏硕（hongshuo）电竞游戏办公设计家用台式电脑主机整机单主机③十代i516G内存756G硬盘GTX1060,https://item.jd.com/10049333162477.html,2498.00,否,500
华硕ASUSS500TC碉堡T5台式机电脑G64058G1T+256G集显内置WIFI蓝牙单主机机箱（20L）定制版,https://item.jd.com/100033041612.html,2919.00,是,1.0
微星(MSI)海皇戟S迷你游戏台式电脑办公电竞主机DDR4双通道(AMD锐龙R75700G16G512G固态),https://item.jd.com/100034926486.html,4499.90,是,1000
【预售】京天华盛i713700KF/Z790/RTX3080游戏台式组装电脑设计渲染DIY主机配置一：无显卡/16G/500G,https://item.jd.com/10063401937596.html,7399.00,否,62.0
宏碁(Acer)设计师游戏旗舰办公台式机电脑单主机(i5-11400F16G内存256G固态+1TBRTX3060-12G独显)定制,https://item.jd.com/100040572625.html,5699.00,是,1000
攀升商睿2代办公商用家用台式主机电脑整机（AMD锐龙3-3250U16G512G商务键鼠）,https://item.jd.com/100040766165.html,1699.00,是,5000
华硕(ASUS)PN51mini迷你主机商用办公家用小主机微型台式机电脑(AMD锐龙R7-5700U16G1TSSDWin11Wifi6),https://item.jd.com/100042829701.html,3999.99,是,20000.0
